student_id,lms_logins_weekly,login_trend_slope,avg_assignment_delay_days,attendance_percent,attendance_trend,sentiment_score,study_session_variability,burnout_risk_level,dropout_probability
3370,13,-0.404,2.25,73.76,-2.598,-0.084,0.477,Medium,0.307
3371,12,0.167,1.71,76.82,1.513,-0.582,0.505,Medium,0.396
3372,7,0.047,7.28,80.16,-0.41,0.886,0.327,Low,0.146
3373,18,-0.315,3.44,89.0,2.571,-0.352,0.292,Medium,0.317
3374,19,-1.527,3.28,89.15,-2.41,1.0,0.228,Medium,0.25
3375,5,0.376,0.12,77.69,-0.188,-0.045,0.515,Low,0.226
3376,8,1.578,1.99,64.91,0.799,1.0,0.466,Low,0.166
3377,11,0.371,1.57,82.46,-2.341,-0.484,0.294,Medium,0.331
3378,8,0.487,6.57,70.82,2.064,0.713,0.017,Low,0.166
3379,14,0.458,0.74,65.1,1.021,0.45,0.474,Low,0.212
3380,9,0.318,0.79,67.36,-3.219,0.619,0.061,Low,0.157
3381,21,0.745,1.32,83.26,-0.075,0.684,0.201,Low,0.11
3382,17,0.316,0.7,93.61,0.772,-0.049,0.25,Low,0.156
3383,13,-0.25,0.35,80.39,-1.18,-0.454,0.045,Medium,0.332
3384,16,-0.637,4.87,82.11,-2.96,0.175,0.209,Medium,0.258
3385,16,-0.199,2.04,91.83,0.557,0.312,0.118,Low,0.138
3386,10,0.251,4.94,64.56,4.422,-0.036,0.238,Low,0.274
3387,9,-0.253,4.45,85.2,-0.774,0.339,0.391,Low,0.199
3388,12,0.251,0.83,79.88,3.138,0.365,0.376,Low,0.163
3389,15,0.351,1.98,85.66,-1.505,-0.255,0.151,Low,0.244
3390,13,0.667,0.22,75.17,0.431,0.397,0.451,Low,0.178
3391,6,1.026,6.17,71.82,1.543,0.066,0.473,Low,0.258
3392,9,0.062,1.29,81.41,-0.017,-0.15,0.344,Low,0.238
3393,12,-1.046,1.25,96.49,-0.595,0.594,0.274,Medium,0.2
3394,12,-0.276,0.9,88.61,1.452,-0.188,0.182,Low,0.242
3395,20,0.035,1.54,74.92,3.783,-0.028,0.111,Low,0.207
3396,6,-1.469,0.73,66.59,0.601,0.236,0.477,Medium,0.398
3397,14,1.111,1.17,63.18,-1.032,0.887,0.205,Low,0.158
3398,18,0.114,4.02,93.16,-0.38,0.296,0.68,Low,0.167
3399,21,0.305,4.49,70.45,5.039,0.464,0.153,Low,0.19
3400,10,1.092,0.91,76.74,0.27,0.051,0.647,Low,0.225
3401,14,-0.504,1.58,93.21,-1.189,0.161,0.365,Medium,0.2
3402,14,0.459,5.18,63.86,-2.29,0.176,0.213,Low,0.248
3403,13,-0.088,0.14,94.92,-3.652,0.347,0.33,Low,0.117
3404,12,-0.147,5.5,77.46,0.727,0.052,0.284,Low,0.239
3405,14,-0.618,0.62,68.51,1.309,0.87,0.213,Low,0.211
3406,2,1.332,2.84,77.53,-0.793,0.013,0.115,Low,0.197
3407,15,-0.3,2.18,72.77,-0.03,-0.654,0.048,Medium,0.434
3408,13,0.56,2.01,84.41,-2.341,1.0,0.443,Low,0.099
3409,11,-1.5,4.9,73.52,0.266,0.036,0.416,High,0.417
3410,20,0.944,0.27,60.88,0.963,0.857,0.209,Low,0.164
3411,9,0.842,1.07,77.79,-1.07,0.902,0.208,Low,0.107
3412,10,0.078,1.93,66.43,3.381,0.673,0.487,Low,0.194
3413,20,-0.182,4.17,82.04,-1.674,0.101,0.432,Low,0.226
3414,9,0.32,0.61,68.13,0.567,0.343,0.092,Low,0.182
3415,10,1.831,4.06,75.12,1.697,-0.437,0.43,Medium,0.367
3416,11,-1.411,1.28,81.83,-0.155,1.0,0.391,Medium,0.262
3417,15,0.626,0.52,77.88,-0.377,-0.226,0.304,Low,0.265
3418,13,-0.729,3.56,82.5,-2.858,0.073,0.095,Medium,0.261
3419,7,-0.016,0.24,86.8,2.715,0.249,0.068,Low,0.126
3420,10,-0.198,1.81,68.42,-0.34,0.146,0.312,Low,0.247
3421,10,-0.343,0.17,79.36,1.075,-0.128,0.277,Medium,0.266
3422,12,-0.008,1.1,50.0,1.345,0.897,0.135,Low,0.197
3423,14,-0.907,2.3,82.47,-1.257,0.675,0.611,Medium,0.256
3424,14,0.823,2.03,76.99,-0.395,0.361,0.483,Low,0.189
3425,5,-1.435,1.3,70.17,2.669,0.0,0.098,Medium,0.379
3426,16,0.432,1.4,83.16,-2.234,0.732,0.079,Low,0.097
3427,13,-0.261,0.64,91.73,4.256,-0.032,0.27,Low,0.189
3428,18,-0.937,1.52,75.24,-1.49,0.985,0.379,Low,0.232
3429,14,0.162,7.66,70.55,-2.359,0.256,0.415,Low,0.248
3430,16,-1.246,4.75,81.65,0.265,0.815,0.383,Medium,0.281
3431,14,0.032,0.39,66.64,4.417,0.143,0.306,Low,0.221
3432,17,-1.138,0.08,73.4,-3.822,0.236,0.507,Medium,0.335
3433,14,0.369,6.78,92.22,-0.282,0.813,0.631,Low,0.132
3434,12,-0.739,1.87,80.62,0.953,1.0,0.326,Low,0.187
3435,21,-0.361,1.93,61.21,0.067,0.98,0.424,Low,0.219
3436,16,0.235,3.79,62.03,0.764,0.639,0.064,Low,0.19
3437,14,-0.618,0.94,81.62,-1.436,0.495,0.714,Medium,0.243
3438,7,-0.046,1.64,88.62,-1.199,-0.053,0.402,Low,0.197
3439,7,-1.211,8.66,63.82,-0.297,0.348,0.109,Medium,0.384
3440,13,0.505,2.79,84.5,-2.26,-0.257,0.289,Low,0.264
3441,13,1.412,0.42,93.3,-0.089,0.388,0.241,Low,0.103
3442,10,2.234,0.36,98.88,-0.777,0.42,0.516,Low,0.102
3443,13,0.073,0.57,83.31,-0.94,-0.78,0.436,Medium,0.421
3444,18,0.631,3.64,85.07,0.641,0.219,0.06,Low,0.152
3445,15,-1.425,0.88,58.67,-3.641,0.407,0.462,Medium,0.403
3446,7,1.202,0.05,100.0,-0.458,0.158,0.36,Low,0.109
3447,12,0.621,7.21,74.25,4.635,0.379,0.24,Low,0.207
3448,9,-0.387,0.46,70.67,-2.172,-0.471,0.442,Medium,0.417
3449,10,0.99,0.02,77.45,2.571,-0.188,0.379,Low,0.258
3450,10,-0.204,0.68,95.12,0.109,0.717,0.213,Low,0.088
3451,10,-0.366,0.67,100.0,-1.206,0.2,0.336,Low,0.149
3452,7,0.38,1.37,81.25,-2.641,0.37,0.459,Low,0.168
3453,11,-0.851,6.33,89.98,0.279,-0.073,0.18,Medium,0.301
3454,10,0.817,5.28,80.43,2.907,0.21,0.171,Low,0.186
3455,1,-0.845,1.53,69.62,-0.778,-0.951,0.23,Medium,0.606
3456,20,-0.84,1.32,94.77,-0.162,0.623,0.192,Low,0.174
3457,16,-0.728,2.02,73.78,2.021,1.0,0.333,Low,0.21
3458,10,0.608,0.7,95.36,0.682,-0.333,0.313,Low,0.239
3459,12,-0.493,0.13,92.99,-3.145,-0.27,0.171,Medium,0.271
3460,7,-1.078,7.0,86.14,0.198,0.42,0.086,Medium,0.275
3461,19,-0.485,0.52,98.29,3.024,0.937,0.302,Low,0.094
3462,20,-0.026,0.55,100.0,-0.074,0.199,0.291,Low,0.106
3463,13,-0.945,1.6,78.25,-5.483,-0.415,0.487,Medium,0.449
3464,16,-0.921,1.69,71.91,0.776,0.096,0.057,Medium,0.303
3465,13,1.689,0.05,61.36,-0.397,-0.315,0.237,Low,0.339
3466,7,-0.688,0.4,100.0,-3.658,-0.134,0.045,Medium,0.222
3467,10,-0.258,1.19,75.6,-3.358,0.048,0.05,Low,0.215
3468,13,-0.294,2.88,91.35,1.95,-0.265,0.367,Medium,0.283
3469,10,-0.337,0.65,72.59,-1.465,-0.189,0.307,Medium,0.312
3470,11,0.497,1.37,95.38,-1.815,0.237,0.163,Low,0.11
3471,12,0.759,2.04,73.0,-0.071,0.308,0.198,Low,0.185
3472,12,-0.245,5.49,68.08,-1.288,-0.512,0.226,Medium,0.434
3473,12,-0.989,0.99,77.91,0.2,0.398,0.066,Medium,0.258
3474,8,1.02,0.36,74.68,-0.405,0.009,0.175,Low,0.197
3475,9,-0.076,1.68,85.96,-2.4,0.56,0.16,Low,0.121
3476,7,1.384,3.43,79.49,-1.022,0.59,0.462,Low,0.164
3477,16,-1.796,0.29,86.28,0.886,-0.072,0.35,High,0.401
3478,4,0.156,1.38,77.09,0.084,0.507,0.346,Low,0.16
3479,17,1.535,0.04,73.35,-0.164,-0.218,0.178,Low,0.265
3480,18,-0.283,0.09,74.16,3.875,0.862,0.221,Low,0.151
3481,11,-0.18,1.65,100.0,1.462,-0.2,0.186,Low,0.2
3482,2,0.236,0.89,82.25,1.705,0.376,0.059,Low,0.13
3483,11,-0.447,4.66,60.16,-0.332,0.106,0.166,Medium,0.313
3484,12,-0.25,2.3,74.8,0.44,-0.308,0.5,Medium,0.354
3485,8,-0.27,1.51,80.97,-0.862,0.65,0.29,Low,0.161
3486,10,-0.502,1.31,98.45,1.555,-0.107,0.162,Medium,0.212
3487,18,0.983,1.72,90.29,-0.221,-0.65,0.357,Medium,0.36
3488,15,0.369,0.1,70.78,0.445,-1.0,0.582,Medium,0.537
3489,8,0.201,5.58,100.0,0.321,-0.238,0.451,Medium,0.234
3490,6,0.647,10.0,79.69,-0.036,0.888,0.174,Low,0.151
3491,11,-0.211,0.5,92.46,5.876,0.829,0.215,Low,0.086
3492,11,-0.619,0.32,68.45,-1.333,-0.159,0.353,Medium,0.351
3493,14,-0.482,0.39,56.02,-1.351,0.013,0.448,Medium,0.337
3494,10,0.001,2.7,65.92,1.388,-0.032,0.193,Low,0.252
3495,14,-0.847,2.71,50.0,-1.19,-0.467,0.064,Medium,0.523
3496,20,-0.4,4.71,100.0,-0.583,-0.274,0.249,Medium,0.27
3497,15,-0.413,3.48,82.15,-2.173,0.691,0.27,Low,0.179
3498,12,1.7,1.49,70.75,0.983,0.452,0.111,Low,0.169
3499,11,-2.219,2.37,84.53,1.009,0.337,0.433,High,0.42
3500,11,-0.144,2.91,81.89,-0.63,-0.468,0.169,Medium,0.343
3501,17,1.381,1.8,86.21,1.43,0.25,0.275,Low,0.151
3502,9,0.097,1.61,92.1,-3.716,-0.952,0.283,Medium,0.437
3503,12,0.603,2.59,77.1,-1.414,0.621,0.185,Low,0.143
3504,12,0.08,2.04,71.2,-0.34,0.329,0.527,Low,0.215
3505,10,-0.534,2.58,88.28,-2.345,-0.473,0.39,Medium,0.383
3506,7,-1.794,2.37,88.02,-3.497,1.0,0.124,Medium,0.271
3507,13,0.164,3.18,81.01,-0.616,-0.698,0.217,Medium,0.403
3508,12,-0.62,2.57,100.0,1.388,0.465,0.153,Low,0.15
3509,14,-0.64,1.83,75.62,2.564,0.478,0.148,Low,0.229
3510,10,-0.399,2.86,71.0,-1.095,-0.42,0.316,Medium,0.406
3511,17,1.396,1.49,84.18,1.466,0.181,0.341,Low,0.167
3512,8,1.924,0.69,73.25,1.273,-0.618,0.271,Medium,0.395
3513,19,0.174,0.0,84.96,2.437,-1.0,0.371,Medium,0.472
3514,5,-0.372,2.05,71.67,-0.7,-0.334,0.26,Medium,0.366
3515,14,-0.942,2.23,76.0,-3.597,-0.108,0.351,Medium,0.359
3516,14,0.375,8.94,98.91,0.14,0.522,0.202,Low,0.117
3517,9,1.426,1.12,75.94,-2.028,0.234,0.421,Low,0.194
3518,14,-0.198,1.25,72.01,-1.447,0.247,0.298,Low,0.221
3519,17,-1.903,0.56,91.71,-0.602,-0.307,0.265,High,0.459
3520,3,0.536,0.18,69.49,-0.678,-0.065,0.33,Low,0.246
3521,14,0.788,3.7,73.07,0.283,-0.265,0.134,Low,0.298
3522,2,-1.269,0.72,85.77,1.406,-0.412,0.202,Medium,0.433
3523,8,0.141,2.35,89.38,-0.735,-0.097,0.165,Low,0.187
3524,19,0.361,2.91,92.2,0.791,0.237,0.12,Low,0.126
3525,10,-0.058,1.59,72.53,0.03,-0.086,0.584,Medium,0.276
3526,7,-0.633,5.23,85.96,1.871,0.038,0.292,Medium,0.266
3527,11,0.813,1.47,75.34,-0.377,0.547,0.602,Low,0.182
3528,20,-0.323,0.84,73.94,-0.158,-0.05,0.145,Low,0.253
3529,5,-1.188,5.66,92.03,-0.749,-0.467,0.309,High,0.456
3530,8,-1.64,4.94,74.5,-0.324,0.482,0.193,Medium,0.37
3531,18,1.009,0.45,82.78,-1.567,0.333,0.134,Low,0.136
3532,19,0.493,0.07,81.56,-1.765,0.364,0.232,Low,0.142
3533,12,0.07,0.24,69.29,1.552,0.513,0.28,Low,0.174
3534,7,-0.352,0.84,89.66,-2.166,0.428,0.727,Low,0.192
3535,20,-0.423,8.96,85.6,-0.638,0.214,0.295,Medium,0.248
3536,18,-0.861,2.04,60.14,2.031,1.0,0.537,Low,0.288
3537,15,-0.345,1.17,82.77,-0.705,-0.442,0.425,Medium,0.365
3538,9,-1.696,5.49,72.27,1.657,-0.093,0.054,High,0.45
3539,12,-0.589,1.51,90.97,-1.182,0.684,0.407,Low,0.169
3540,11,-0.249,0.95,65.55,-2.102,0.271,0.416,Low,0.253
3541,13,0.488,7.08,76.44,-3.19,0.579,0.648,Low,0.211
3542,18,-0.032,4.73,83.62,2.625,0.285,0.561,Low,0.199
3543,16,0.636,4.64,80.54,-2.274,0.887,0.255,Low,0.123
3544,8,1.079,1.8,87.63,1.494,-0.304,0.2,Low,0.254
3545,18,0.847,3.89,64.82,-2.0,0.871,0.276,Low,0.175
3546,13,0.376,0.49,96.52,2.635,0.785,0.393,Low,0.066
3547,15,0.009,2.13,85.25,4.414,-0.405,0.157,Low,0.291
3548,18,-0.785,10.0,93.6,-3.373,0.515,0.507,Medium,0.256
3549,8,0.592,0.86,88.74,-2.17,0.178,0.604,Low,0.169
3550,12,1.344,3.95,79.88,1.546,-0.103,0.093,Low,0.225
3551,10,0.274,1.69,67.16,1.026,-0.744,0.179,Medium,0.452
3552,6,1.534,0.1,74.36,1.554,-0.305,0.063,Low,0.279
3553,13,-1.22,3.6,95.9,-1.148,0.554,0.167,Medium,0.232
3554,22,-0.923,0.46,93.85,3.975,0.607,0.352,Medium,0.195
3555,5,0.684,2.5,73.8,0.236,0.095,0.202,Low,0.206
3556,12,0.211,0.22,51.82,-2.434,0.608,0.298,Low,0.225
3557,15,1.051,7.34,77.87,-0.506,0.673,0.039,Low,0.152
3558,12,-0.012,0.86,77.12,-2.407,0.277,0.15,Low,0.165
3559,12,-0.694,0.64,77.5,3.182,-0.161,0.083,Medium,0.311
3560,7,-0.171,0.35,85.29,-1.321,0.421,0.085,Low,0.134
3561,13,-1.226,7.3,88.76,0.985,0.443,0.341,Medium,0.302
3562,9,-0.903,3.11,89.9,-0.941,0.537,0.288,Medium,0.224
3563,3,0.778,3.38,84.46,-1.231,0.633,0.412,Low,0.139
3564,17,0.698,1.73,61.99,-3.821,-0.481,0.368,Medium,0.406
3565,16,0.29,1.61,76.59,1.196,-0.055,0.409,Low,0.233
3566,12,-1.377,0.29,100.0,2.598,-0.749,0.147,High,0.491
3567,13,-0.287,2.05,83.74,-1.832,0.573,0.407,Low,0.173
3568,16,-0.98,0.71,83.68,-3.09,0.094,0.19,Medium,0.275
3569,13,0.941,9.45,83.59,1.607,0.415,0.462,Low,0.202
3570,16,-0.467,3.98,84.15,-3.292,-0.538,0.461,Medium,0.422
3571,11,-0.869,1.33,56.17,2.439,0.9,0.185,Low,0.281
3572,17,0.024,0.41,77.6,-1.809,-0.397,0.389,Medium,0.322
3573,13,-0.512,3.85,79.62,-2.207,0.587,0.38,Low,0.22
3574,13,1.187,0.33,92.81,0.497,0.259,0.089,Low,0.105
3575,7,-0.588,0.52,80.48,-2.076,0.105,0.124,Low,0.233
3576,13,-1.119,0.59,63.53,-1.414,0.065,0.118,Medium,0.356
3577,9,-1.722,2.03,84.3,0.708,-0.119,0.318,High,0.42
3578,9,-0.025,3.87,71.96,-4.858,0.848,0.146,Low,0.146
3579,9,-0.45,0.94,67.83,3.285,0.206,0.069,Low,0.248
3580,8,-1.143,0.22,71.66,0.087,-0.435,0.295,Medium,0.478
3581,20,0.951,1.56,85.43,-2.586,0.008,0.378,Low,0.183
3582,17,0.534,3.45,92.59,-2.034,0.264,0.128,Low,0.126
3583,20,-0.023,0.63,84.83,1.983,0.649,0.348,Low,0.118
3584,7,1.091,0.62,86.32,1.202,-0.102,0.306,Low,0.2
3585,12,0.53,7.35,84.73,2.774,-0.069,0.393,Medium,0.241
3586,7,-0.658,7.71,81.01,-1.365,0.212,0.525,Medium,0.302
3587,9,-0.831,10.0,86.97,0.593,0.637,0.071,Medium,0.239
3588,8,0.654,4.12,55.81,0.853,-0.484,0.263,Medium,0.434
3589,17,0.317,0.52,81.11,1.391,0.453,0.188,Low,0.134
3590,10,0.136,0.6,69.55,2.255,-0.032,0.02,Low,0.214
3591,16,-0.677,1.04,91.63,-1.435,0.038,0.668,Medium,0.257
3592,14,0.486,0.96,78.53,-0.228,1.0,0.118,Low,0.087
3593,21,-0.604,7.84,80.31,-1.22,0.102,0.224,Medium,0.286
3594,6,-0.082,3.89,64.95,-0.105,0.577,0.135,Low,0.202
3595,17,1.158,3.22,90.17,1.397,0.559,0.171,Low,0.108
3596,17,-0.529,0.51,86.27,-3.308,-0.39,0.482,Medium,0.36
3597,8,-1.258,6.01,85.57,2.219,-0.723,0.233,High,0.558
3598,16,-0.842,4.4,71.87,-2.278,0.61,0.487,Medium,0.293
3599,13,0.795,0.45,72.26,-0.615,-0.342,0.294,Low,0.317
3600,11,0.204,5.12,82.24,2.488,-0.632,0.107,Medium,0.382
3601,9,-0.103,0.79,73.06,0.656,0.713,0.488,Low,0.173
3602,9,-0.407,0.21,84.35,0.679,-0.31,0.711,Medium,0.345
3603,20,0.388,2.67,58.39,-2.361,-0.186,0.39,Medium,0.338
3604,12,-0.679,2.65,75.12,-2.088,1.0,0.54,Low,0.22
3605,15,0.245,0.25,97.97,1.883,-0.63,0.104,Low,0.3
3606,9,-0.585,0.96,84.39,-1.178,-0.428,0.159,Medium,0.362
3607,9,-0.718,10.0,81.67,-0.99,-0.03,0.197,Medium,0.324
3608,16,-0.51,2.84,99.85,1.928,0.08,0.045,Low,0.168
3609,7,-0.3,3.27,56.64,-2.1,-0.247,0.098,Medium,0.378
3610,10,-0.039,0.6,71.85,0.538,-0.379,0.565,Medium,0.356
3611,12,0.188,0.21,75.99,0.086,0.955,0.436,Low,0.12
3612,12,-2.951,0.81,88.58,-0.005,0.331,0.413,High,0.481
3613,11,-0.646,0.72,88.76,-1.037,0.493,0.487,Low,0.203
3614,14,-0.313,0.67,71.34,-1.16,0.131,0.204,Low,0.237
3615,15,1.204,0.54,89.98,-2.157,0.345,0.074,Low,0.106
3616,15,-0.864,2.14,75.97,0.965,0.666,0.06,Low,0.231
3617,8,0.13,0.99,92.12,-1.336,-0.298,0.257,Low,0.237
3618,11,1.196,4.29,69.67,1.937,0.332,0.283,Low,0.214
3619,17,-1.05,0.51,78.77,-0.449,0.548,0.264,Medium,0.26
3620,16,0.315,1.56,75.1,-2.117,0.972,0.093,Low,0.103
3621,7,-0.642,0.03,90.56,-0.476,1.0,0.21,Low,0.123
3622,13,-0.404,1.64,74.77,-0.822,0.235,0.26,Low,0.236
3623,4,-0.642,0.14,79.58,2.018,0.769,0.173,Low,0.18
3624,12,-0.585,9.51,85.07,-0.738,-1.0,0.071,High,0.572
3625,20,2.178,3.91,85.45,-0.552,0.976,0.238,Low,0.093
3626,8,0.676,1.68,88.87,2.823,-0.163,0.18,Low,0.206
3627,9,0.881,0.23,82.11,1.017,0.079,0.198,Low,0.166
3628,15,0.394,2.24,75.82,3.325,0.421,0.177,Low,0.164
3629,6,-1.285,3.55,76.5,2.518,0.123,0.18,Medium,0.347
3630,9,0.316,0.53,80.26,-1.774,0.298,0.411,Low,0.169
3631,14,0.858,2.1,82.5,1.98,0.994,0.686,Low,0.125
3632,9,-0.683,4.21,78.53,3.051,0.008,0.376,Medium,0.301
3633,11,0.772,3.66,80.19,3.066,-0.343,0.358,Medium,0.314
3634,15,0.563,4.06,64.83,1.976,1.0,0.238,Low,0.161
3635,14,1.482,5.29,86.67,1.935,0.463,0.576,Low,0.172
3636,13,-0.334,6.94,81.81,-0.605,1.0,0.142,Low,0.151
3637,11,-0.878,1.3,90.02,-1.675,0.632,0.149,Low,0.19
3638,13,-0.289,2.1,80.0,-0.704,-0.462,0.482,Medium,0.384
3639,12,1.148,3.91,62.62,-3.33,0.523,0.459,Low,0.231
3640,14,-1.463,2.99,76.42,2.686,-0.292,0.557,High,0.492
3641,10,-1.655,10.0,78.0,-0.567,0.204,0.299,High,0.424
3642,11,0.072,0.03,87.43,2.583,0.162,0.132,Low,0.134
3643,8,-0.354,1.1,59.3,-2.463,-0.609,0.197,Medium,0.477
3644,12,0.006,0.82,80.41,2.165,-0.206,0.085,Low,0.235
3645,9,0.756,0.76,85.14,-0.99,1.0,0.465,Low,0.091
3646,8,-0.442,0.63,73.39,-2.569,0.319,0.246,Low,0.23
3647,13,-1.498,3.09,80.75,3.254,0.112,0.361,Medium,0.37
3648,13,1.636,0.22,73.73,2.215,1.0,0.435,Low,0.124
3649,15,-0.798,3.38,72.7,0.424,0.002,0.343,Medium,0.327
3650,10,-0.847,2.96,75.92,0.068,0.154,0.124,Medium,0.288
3651,14,0.883,0.72,72.89,0.879,0.695,0.197,Low,0.141
3652,14,-0.308,0.73,86.84,0.389,-0.0,0.047,Low,0.185
3653,14,-0.051,2.48,72.65,-1.585,-0.173,0.063,Low,0.265
3654,9,0.386,3.59,70.97,-0.824,-0.927,0.237,Medium,0.509
3655,13,0.867,5.23,97.68,3.921,-0.268,0.321,Medium,0.239
3656,13,-0.267,4.78,89.61,5.344,-0.273,0.542,Medium,0.313
3657,12,1.216,8.37,61.38,3.125,0.279,0.312,Low,0.273
3658,4,-1.709,2.18,72.35,0.956,-0.105,0.366,High,0.46
3659,13,0.608,5.98,82.42,-0.675,1.0,0.074,Low,0.1
3660,21,-0.672,4.13,83.24,-1.596,-0.329,0.444,Medium,0.387
3661,11,1.098,5.63,65.1,-1.465,0.9,0.225,Low,0.178
3662,9,0.114,0.03,91.59,-1.107,0.31,0.318,Low,0.12
3663,13,-0.538,8.45,88.25,4.302,0.603,0.482,Medium,0.226
3664,13,0.53,1.6,84.82,3.613,0.573,0.301,Low,0.125
3665,17,0.715,4.0,93.57,1.493,-0.909,0.231,Medium,0.429
3666,7,0.514,0.34,84.52,-1.921,0.194,0.393,Low,0.162
3667,15,-0.824,1.26,84.49,1.786,0.069,0.393,Medium,0.275
3668,14,-0.387,0.79,95.58,-0.477,-0.366,0.117,Medium,0.278
3669,11,-0.003,0.86,91.01,-4.306,0.43,0.276,Low,0.112
3670,13,-0.033,0.33,71.58,0.574,1.0,0.285,Low,0.124
3671,16,0.6,4.1,86.33,-1.684,-1.0,0.424,Medium,0.496
3672,15,-1.612,0.02,73.36,-1.616,-0.067,0.251,Medium,0.413
3673,7,0.267,0.94,85.04,-0.501,-0.423,0.186,Low,0.292
3674,15,-0.232,0.48,84.77,-0.997,0.236,0.251,Low,0.174
3675,12,-0.671,2.22,66.17,-0.069,0.037,0.127,Medium,0.308
3676,12,-0.594,0.73,78.78,-0.165,-0.103,0.044,Medium,0.275
3677,12,-0.172,0.75,82.65,-3.752,0.545,0.295,Low,0.15
3678,11,-2.881,1.68,75.64,3.041,1.0,0.226,High,0.443
3679,17,-0.561,2.64,83.15,-1.967,1.0,0.278,Low,0.159
3680,12,-0.701,0.32,88.06,-1.905,-0.17,0.344,Medium,0.297
3681,8,0.426,0.48,79.69,-0.657,-0.71,0.328,Medium,0.404
3682,10,-0.644,0.71,82.25,-0.217,0.48,0.47,Low,0.225
3683,13,-0.172,9.1,93.83,2.918,1.0,0.246,Low,0.112
3684,17,1.234,1.27,84.73,0.539,0.607,0.521,Low,0.137
3685,14,0.795,2.28,82.01,1.133,1.0,0.404,Low,0.105
3686,9,0.722,0.69,70.42,0.549,0.087,0.223,Low,0.209
3687,22,-0.4,1.69,86.71,0.463,-0.105,0.364,Medium,0.257
3688,13,0.434,0.19,83.3,0.619,0.258,0.172,Low,0.142
3689,17,-0.187,0.09,92.84,-3.865,0.035,0.372,Low,0.168
3690,11,-0.157,1.58,80.47,-0.5,0.532,0.2,Low,0.154
3691,14,0.328,1.27,61.84,2.325,0.685,0.353,Low,0.194
3692,15,-0.478,0.37,63.0,7.885,0.724,0.468,Low,0.245
3693,17,1.194,2.91,87.36,-2.409,0.455,0.377,Low,0.141
3694,16,-0.128,10.0,74.3,0.846,0.323,0.331,Low,0.251
3695,15,0.495,1.26,84.37,-1.142,0.597,0.396,Low,0.13
3696,11,1.164,2.45,81.14,4.095,-0.781,0.34,Medium,0.432
3697,10,0.825,8.24,78.33,-2.708,0.305,0.587,Low,0.233
3698,13,-1.127,4.45,79.04,1.25,0.226,0.376,Medium,0.331
3699,16,0.356,1.56,71.35,-2.814,0.307,0.422,Low,0.205
3700,11,0.681,3.34,79.84,-0.637,0.156,0.295,Low,0.192
3701,16,0.713,0.34,74.16,-0.069,0.416,0.177,Low,0.159
3702,18,-0.891,1.79,76.28,2.139,-0.087,0.266,Medium,0.337
3703,8,-0.526,0.82,76.76,-2.154,0.765,0.089,Low,0.174
3704,9,0.796,0.44,77.73,1.327,0.437,0.409,Low,0.164
3705,11,-0.609,1.39,89.22,0.038,0.275,0.486,Medium,0.222
3706,13,-0.24,0.35,78.7,0.546,-0.149,0.672,Medium,0.294
3707,10,1.261,3.0,90.24,1.917,0.608,0.389,Low,0.118
3708,17,-0.038,1.52,95.38,-2.565,0.303,0.347,Low,0.123
3709,14,-0.581,1.89,88.55,1.621,-0.178,0.36,Medium,0.294
3710,12,-0.702,0.4,85.34,-1.138,0.172,0.43,Medium,0.246
3711,6,0.266,0.38,83.27,2.192,0.515,0.467,Low,0.142
3712,7,-1.067,2.19,88.65,0.669,0.476,0.14,Medium,0.236
3713,13,-0.198,10.0,80.89,-0.419,0.444,0.214,Low,0.216
3714,3,0.267,0.25,89.85,-1.18,0.246,0.095,Low,0.116
3715,16,1.039,0.84,86.14,1.647,0.713,0.141,Low,0.09
3716,11,0.534,5.09,76.4,2.522,0.819,0.288,Low,0.149
3717,25,-0.571,0.19,88.96,-1.066,0.569,0.446,Low,0.181
3718,21,0.943,5.22,80.91,-2.266,-0.094,0.498,Medium,0.258
3719,11,-0.24,1.86,78.94,1.388,-0.329,0.075,Medium,0.31
3720,12,-0.989,1.31,75.24,-2.897,-0.072,0.161,Medium,0.336
3721,16,-0.138,0.93,81.66,-2.611,1.0,0.381,Low,0.113
3722,19,1.151,0.88,89.96,-2.125,0.341,0.189,Low,0.117
3723,5,0.132,0.91,88.89,-0.831,1.0,0.111,Low,0.051
3724,5,0.01,5.4,83.53,-2.673,0.14,0.22,Low,0.187
3725,10,1.31,3.22,86.0,-3.878,0.071,0.098,Low,0.163
3726,14,-1.145,2.77,92.72,-2.271,0.163,0.114,Medium,0.263
3727,14,-1.028,4.01,78.5,1.285,0.154,0.196,Medium,0.312
3728,16,-1.293,0.74,68.85,-2.543,-0.187,0.251,Medium,0.431
3729,7,0.298,2.41,93.01,-0.681,-0.374,0.302,Low,0.268
3730,3,0.133,1.54,74.7,3.893,0.451,0.093,Low,0.155
3731,15,1.234,3.81,73.1,-0.098,0.727,0.324,Low,0.164
3732,9,0.195,0.92,62.04,0.685,1.0,0.159,Low,0.146
3733,4,-0.323,2.58,85.71,-1.892,-0.017,0.205,Low,0.218
3734,13,0.001,5.35,63.79,4.327,0.024,0.101,Low,0.255
3735,15,0.094,1.29,72.5,-1.083,-0.186,0.695,Medium,0.306
3736,12,-1.337,0.17,85.88,-0.456,0.763,0.706,Medium,0.281
3737,10,2.168,1.81,87.22,2.634,0.607,0.135,Low,0.102
3738,11,0.416,1.06,73.48,-0.363,-0.238,0.3,Low,0.286
